X_Coordinate,Y_Coordinate,Z_Coordinate,Failure_Probability,CI_Lower,CI_Upper,Node_ID
4.680953e+03,3.337873e+03,-2.969271e+03,9.016656e-03,7.699031e-03,1.033428e-02,2634
4.756706e+03,3.506159e+03,-2.982601e+03,3.799597e-03,2.532616e-03,5.066577e-03,2635
4.814979e+03,3.687280e+03,-2.998199e+03,4.165670e-03,2.895839e-03,5.435501e-03,2636
4.911781e+03,3.845928e+03,-3.004900e+03,4.265098e-03,2.994445e-03,5.535752e-03,2637
4.517974e+03,3.312044e+03,-2.964197e+03,1.393333e-02,1.247106e-02,1.539560e-02,2638
4.540601e+03,3.470650e+03,-2.979050e+03,8.388262e-03,7.078730e-03,9.697794e-03,2639
4.599864e+03,3.657121e+03,-2.995034e+03,7.259379e-03,5.962665e-03,8.556092e-03,2640
4.709744e+03,3.844629e+03,-3.003117e+03,5.466356e-03,4.186483e-03,6.746229e-03,2641
4.372236e+03,3.379418e+03,-2.970763e+03,1.001451e-02,8.682504e-03,1.134652e-02,2642
4.189895e+03,3.495067e+03,-2.979748e+03,6.983856e-03,5.689937e-03,8.277776e-03,2643
4.374384e+03,3.623422e+03,-2.989931e+03,5.461439e-03,4.181581e-03,6.741297e-03,2644
4.489142e+03,3.820456e+03,-3.002370e+03,8.770465e-03,7.456096e-03,1.008483e-02,2645
4.173196e+03,3.668380e+03,-2.986786e+03,5.378125e-03,4.098932e-03,6.657317e-03,2646
4.268445e+03,3.839189e+03,-2.998445e+03,6.585815e-03,5.295846e-03,7.875784e-03,2647
5.241639e+03,2.648100e+03,-2.933622e+03,2.472364e-03,1.222398e-03,3.722330e-03,2648
5.216550e+03,2.799777e+03,-2.934241e+03,2.037835e-03,8.019213e-04,3.273750e-03,2649
5.192782e+03,2.931374e+03,-2.935343e+03,2.742741e-03,1.489116e-03,3.996365e-03,2650
5.892253e+03,1.590326e+03,-2.914247e+03,6.696672e-03,5.405645e-03,7.987699e-03,2651
6.118911e+03,1.582349e+03,-2.910145e+03,5.214480e-03,3.936622e-03,6.492339e-03,2652
6.340414e+03,1.562364e+03,-2.906202e+03,4.494148e-03,3.221806e-03,5.766490e-03,2653
5.762802e+03,1.795387e+03,-2.916777e+03,7.371138e-03,6.073209e-03,8.669068e-03,2654
5.363280e+03,2.353598e+03,-2.926700e+03,2.334141e-03,1.086671e-03,3.581612e-03,2655
5.381538e+03,2.601876e+03,-2.928555e+03,1.557916e-03,3.513969e-04,2.764435e-03,2656
5.409106e+03,2.482253e+03,-2.926572e+03,1.880165e-03,6.485739e-04,3.111757e-03,2657
5.634833e+03,2.005024e+03,-2.919304e+03,5.390779e-03,4.111541e-03,6.670016e-03,2658
5.517655e+03,2.202593e+03,-2.922100e+03,4.346686e-03,3.075455e-03,5.617916e-03,2659
6.423616e+03,1.723637e+03,-2.919374e+03,5.142142e-03,3.864850e-03,6.419435e-03,2660
6.007829e+03,1.780876e+03,-2.926641e+03,6.019575e-03,4.734921e-03,7.304230e-03,2661
6.239289e+03,1.759045e+03,-2.922581e+03,5.446976e-03,4.167237e-03,6.726715e-03,2662
5.342476e+03,2.750954e+03,-2.942924e+03,1.888338e-03,6.554515e-04,3.121224e-03,2663
5.321969e+03,2.912296e+03,-2.942185e+03,2.014704e-03,7.794165e-04,3.249992e-03,2664
5.868485e+03,1.988640e+03,-2.928824e+03,7.098204e-03,5.803167e-03,8.393241e-03,2665
5.523703e+03,2.397143e+03,-2.936707e+03,3.072094e-03,1.811888e-03,4.332300e-03,2666
5.507128e+03,2.537526e+03,-2.938030e+03,2.402512e-03,1.153739e-03,3.651284e-03,2667
5.729676e+03,2.168904e+03,-2.931386e+03,5.943805e-03,4.659866e-03,7.227744e-03,2668
5.651179e+03,2.323997e+03,-2.933398e+03,4.230355e-03,2.960017e-03,5.500693e-03,2669
5.477335e+03,2.677557e+03,-2.939037e+03,1.799847e-03,5.708206e-04,3.028873e-03,2670
6.406351e+03,1.908099e+03,-2.933640e+03,6.351225e-03,5.063513e-03,7.638936e-03,2671
6.151736e+03,1.994300e+03,-2.937684e+03,6.378769e-03,5.090815e-03,7.666724e-03,2672
5.449302e+03,2.834863e+03,-2.950697e+03,1.959911e-03,7.256292e-04,3.194193e-03,2673
5.435996e+03,2.957941e+03,-2.949064e+03,2.032991e-03,7.974778e-04,3.268504e-03,2674
5.482842e+03,3.034878e+03,-2.945892e+03,3.052815e-03,1.797105e-03,4.308525e-03,2675
5.958423e+03,2.200353e+03,-2.940159e+03,6.207462e-03,4.921128e-03,7.493796e-03,2676
5.587758e+03,2.627208e+03,-2.949207e+03,2.929757e-03,1.671642e-03,4.187873e-03,2677
5.664950e+03,2.490268e+03,-2.946992e+03,3.779579e-03,2.512687e-03,5.046470e-03,2678
5.808613e+03,2.354247e+03,-2.943074e+03,5.070432e-03,3.793763e-03,6.347100e-03,2679
5.596081e+03,2.786414e+03,-2.946430e+03,2.865249e-03,1.608753e-03,4.121744e-03,2680
6.384534e+03,2.129139e+03,-2.946753e+03,6.801827e-03,5.509763e-03,8.093892e-03,2681
6.198551e+03,2.255120e+03,-2.948969e+03,5.776653e-03,4.494154e-03,7.059151e-03,2682
5.558148e+03,2.937157e+03,-2.956836e+03,2.542440e-03,1.293847e-03,3.791033e-03,2683
5.571078e+03,3.052697e+03,-2.953377e+03,3.176658e-03,1.919071e-03,4.434244e-03,2684
5.716228e+03,2.656852e+03,-2.958148e+03,3.243573e-03,1.981618e-03,4.505529e-03,2685
6.012000e+03,2.401086e+03,-2.951540e+03,5.335904e-03,4.057118e-03,6.614691e-03,2686
5.865185e+03,2.527362e+03,-2.954445e+03,4.817655e-03,3.542947e-03,6.092364e-03,2687
5.675506e+03,2.894211e+03,-2.953664e+03,2.796637e-03,1.541920e-03,4.051354e-03,2688
5.753703e+03,2.789605e+03,-2.953406e+03,3.431244e-03,2.167591e-03,4.694897e-03,2689
5.619707e+03,3.106991e+03,-2.950109e+03,3.970989e-03,2.703895e-03,5.238082e-03,2690
5.671150e+03,3.014847e+03,-2.961696e+03,2.864299e-03,1.609273e-03,4.119324e-03,2691
5.703117e+03,3.128889e+03,-2.957034e+03,3.458745e-03,2.195951e-03,4.721540e-03,2692
5.779121e+03,2.929388e+03,-2.960572e+03,2.926496e-03,1.668987e-03,4.184005e-03,2693
6.403208e+03,2.363173e+03,-2.957546e+03,5.941868e-03,4.657896e-03,7.225839e-03,2694
5.890944e+03,2.705040e+03,-2.964297e+03,3.788046e-03,2.521118e-03,5.054974e-03,2695
5.866227e+03,2.843312e+03,-2.960037e+03,3.832178e-03,2.565018e-03,5.099339e-03,2696
6.043865e+03,2.618102e+03,-2.962094e+03,4.488259e-03,3.215985e-03,5.760532e-03,2697
6.221194e+03,2.492395e+03,-2.959834e+03,5.400157e-03,4.120825e-03,6.679489e-03,2698
5.809959e+03,3.045997e+03,-2.966312e+03,2.994414e-03,1.736201e-03,4.252627e-03,2699
5.808738e+03,3.163774e+03,-2.962865e+03,3.041712e-03,1.783068e-03,4.300357e-03,2700
5.917512e+03,2.963439e+03,-2.965255e+03,3.515915e-03,2.251454e-03,4.780375e-03,2701
6.032870e+03,2.826424e+03,-2.967179e+03,4.481186e-03,3.209007e-03,5.753365e-03,2702
6.223602e+03,2.713052e+03,-2.967923e+03,4.822100e-03,3.547325e-03,6.096876e-03,2703
6.410746e+03,2.589063e+03,-2.967849e+03,5.569208e-03,4.288470e-03,6.849947e-03,2704
5.708906e+03,3.239237e+03,-2.955583e+03,3.959022e-03,2.692268e-03,5.225776e-03,2705
5.714193e+03,3.348877e+03,-2.968124e+03,2.087933e-03,8.515010e-04,3.324364e-03,2706
5.800744e+03,3.293162e+03,-2.963219e+03,2.383842e-03,1.140676e-03,3.627007e-03,2707
5.373725e+03,3.028219e+03,-2.938890e+03,3.202119e-03,1.944486e-03,4.459751e-03,2708
5.275009e+03,3.029792e+03,-2.931579e+03,3.294635e-03,2.035541e-03,4.553729e-03,2709
5.168775e+03,3.148025e+03,-2.936396e+03,9.751281e-03,8.417766e-03,1.108480e-02,2710
5.239069e+03,3.109909e+03,-2.933025e+03,5.978268e-03,4.694519e-03,7.262016e-03,2711
5.701735e+03,3.448324e+03,-2.971045e+03,1.999422e-03,7.645540e-04,3.234290e-03,2712
5.621863e+03,3.534157e+03,-2.976830e+03,2.144430e-03,9.065405e-04,3.382319e-03,2713
5.499059e+03,3.546178e+03,-2.971892e+03,2.632092e-03,1.382668e-03,3.881516e-03,2714
5.573547e+03,3.632311e+03,-2.982197e+03,1.986725e-03,7.519427e-04,3.221508e-03,2715
5.448358e+03,3.636844e+03,-2.977235e+03,2.148560e-03,9.097342e-04,3.387385e-03,2716
5.416127e+03,3.741261e+03,-2.992069e+03,1.993347e-03,7.582878e-04,3.228407e-03,2717
5.518758e+03,3.714097e+03,-2.986045e+03,2.139765e-03,9.008171e-04,3.378712e-03,2718
4.937449e+03,3.198854e+03,-2.946878e+03,1.199746e-02,1.061447e-02,1.338045e-02,2719
5.053396e+03,3.192366e+03,-2.941971e+03,1.215353e-02,1.075560e-02,1.355146e-02,2720
4.843363e+03,3.262723e+03,-2.951425e+03,1.194282e-02,1.056521e-02,1.332044e-02,2721
5.167319e+03,3.240733e+03,-2.937153e+03,1.590312e-02,1.417245e-02,1.763378e-02,2722
4.970851e+03,3.295057e+03,-2.957555e+03,7.681525e-03,6.380202e-03,8.982848e-03,2723
5.082160e+03,3.296123e+03,-2.952666e+03,6.361202e-03,5.073742e-03,7.648663e-03,2724
4.825592e+03,3.389544e+03,-2.965786e+03,5.181254e-03,3.903847e-03,6.458661e-03,2725
4.921839e+03,3.367628e+03,-2.961521e+03,4.749142e-03,3.475236e-03,6.023048e-03,2726
5.167913e+03,3.359856e+03,-2.950118e+03,5.460442e-03,4.181262e-03,6.739622e-03,2727
5.044077e+03,3.396178e+03,-2.967888e+03,3.497934e-03,2.234598e-03,4.761269e-03,2728
4.924738e+03,3.475322e+03,-2.975187e+03,3.362625e-03,2.099887e-03,4.625364e-03,2729
5.169608e+03,3.478476e+03,-2.964261e+03,3.036789e-03,1.780015e-03,4.293563e-03,2730
5.292449e+03,3.523876e+03,-2.970426e+03,3.068682e-03,1.811855e-03,4.325510e-03,2731
5.391562e+03,3.551106e+03,-2.966138e+03,2.919579e-03,1.664839e-03,4.174318e-03,2732
5.064836e+03,3.569994e+03,-2.983640e+03,2.898284e-03,1.641156e-03,4.155412e-03,2733
5.204880e+03,3.590993e+03,-2.976974e+03,2.747968e-03,1.494079e-03,4.001857e-03,2734
5.304345e+03,3.671274e+03,-2.986004e+03,2.253759e-03,1.011403e-03,3.496115e-03,2735
5.157868e+03,3.711754e+03,-2.994539e+03,2.462710e-03,1.212886e-03,3.712535e-03,2736
5.309765e+03,3.852031e+03,-2.995308e+03,3.382202e-03,2.118727e-03,4.645677e-03,2737
4.914137e+03,3.596665e+03,-2.979888e+03,3.666336e-03,2.400487e-03,4.932185e-03,2738
4.982217e+03,3.724324e+03,-2.991975e+03,3.056262e-03,1.796388e-03,4.316136e-03,2739
5.100445e+03,3.863316e+03,-2.995745e+03,4.018832e-03,2.750071e-03,5.287593e-03,2740
4.680993e+03,3.337767e+03,-2.959747e+03,1.147195e-02,1.011209e-02,1.283181e-02,2741
4.756730e+03,3.506110e+03,-2.972253e+03,3.504801e-03,2.240287e-03,4.769315e-03,2742
4.814974e+03,3.687275e+03,-2.987092e+03,4.401877e-03,3.130270e-03,5.673483e-03,2743
4.911763e+03,3.845864e+03,-2.993753e+03,4.000638e-03,2.731984e-03,5.269292e-03,2744
4.540633e+03,3.470570e+03,-2.969292e+03,9.585875e-03,8.260333e-03,1.091142e-02,2745
4.599872e+03,3.657105e+03,-2.984443e+03,7.794750e-03,6.492191e-03,9.097308e-03,2746
4.709736e+03,3.844579e+03,-2.992351e+03,5.307402e-03,4.028832e-03,6.585972e-03,2747
4.374396e+03,3.623395e+03,-2.979718e+03,4.577553e-03,3.304605e-03,5.850500e-03,2748
4.489142e+03,3.820414e+03,-2.991806e+03,1.083528e-02,9.489070e-03,1.218148e-02,2749
4.268436e+03,3.839166e+03,-2.987997e+03,7.078239e-03,5.783350e-03,8.373129e-03,2750
5.342469e+03,2.750876e+03,-2.929960e+03,1.836903e-03,6.061992e-04,3.067608e-03,2751
5.321982e+03,2.912253e+03,-2.930150e+03,1.996569e-03,7.617164e-04,3.231421e-03,2752
6.423664e+03,1.723525e+03,-2.904938e+03,4.926074e-03,3.650488e-03,6.201661e-03,2753
5.477313e+03,2.677495e+03,-2.925696e+03,1.447808e-03,2.608137e-04,2.634801e-03,2754
6.007864e+03,1.780784e+03,-2.912425e+03,5.817617e-03,4.534754e-03,7.100480e-03,2755
6.239331e+03,1.758942e+03,-2.908250e+03,5.230992e-03,3.953006e-03,6.508979e-03,2756
5.868516e+03,1.988560e+03,-2.915111e+03,7.355249e-03,6.057506e-03,8.652992e-03,2757
5.523698e+03,2.397091e+03,-2.923075e+03,2.911158e-03,1.653047e-03,4.169270e-03,2758
5.507117e+03,2.537481e+03,-2.924519e+03,2.172516e-03,9.311883e-04,3.413844e-03,2759
5.729696e+03,2.168836e+03,-2.917850e+03,6.028303e-03,4.743633e-03,7.312973e-03,2760
5.651187e+03,2.323940e+03,-2.919869e+03,3.963802e-03,2.695487e-03,5.232117e-03,2761
6.406399e+03,1.907993e+03,-2.919600e+03,6.094744e-03,4.809411e-03,7.380078e-03,2762
6.151777e+03,1.994208e+03,-2.923912e+03,6.317194e-03,5.029825e-03,7.604564e-03,2763
5.449305e+03,2.834801e+03,-2.938154e+03,1.828573e-03,5.981410e-04,3.059005e-03,2764
5.436015e+03,2.957904e+03,-2.937201e+03,2.070416e-03,8.342025e-04,3.306630e-03,2765
5.482872e+03,3.034857e+03,-2.934417e+03,3.539527e-03,2.277891e-03,4.801163e-03,2766
5.958459e+03,2.200276e+03,-2.926836e+03,6.263589e-03,4.976743e-03,7.550434e-03,2767
5.587752e+03,2.627138e+03,-2.935925e+03,2.884027e-03,1.626608e-03,4.141447e-03,2768
5.664955e+03,2.490212e+03,-2.933679e+03,3.618886e-03,2.353314e-03,4.884458e-03,2769
5.808634e+03,2.354180e+03,-2.929817e+03,4.997577e-03,3.721491e-03,6.273664e-03,2770
5.596085e+03,2.786347e+03,-2.933746e+03,2.793748e-03,1.538545e-03,4.048952e-03,2771
6.384582e+03,2.129041e+03,-2.933171e+03,6.880821e-03,5.587977e-03,8.173665e-03,2772
6.198593e+03,2.255033e+03,-2.935643e+03,5.657569e-03,4.376090e-03,6.939049e-03,2773
5.558170e+03,2.937118e+03,-2.944895e+03,2.689316e-03,1.437852e-03,3.940780e-03,2774
5.571118e+03,3.052680e+03,-2.942011e+03,3.754438e-03,2.490411e-03,5.018465e-03,2775
6.012034e+03,2.401011e+03,-2.938462e+03,5.316793e-03,4.038168e-03,6.595418e-03,2776
5.716233e+03,2.656786e+03,-2.945130e+03,3.320034e-03,2.057342e-03,4.582727e-03,2777
5.865209e+03,2.527296e+03,-2.941472e+03,4.860509e-03,3.585477e-03,6.135541e-03,2778
5.675532e+03,2.894169e+03,-2.941633e+03,3.007967e-03,1.749611e-03,4.266324e-03,2779
5.753722e+03,2.789546e+03,-2.940930e+03,3.212771e-03,1.951401e-03,4.474140e-03,2780
5.619759e+03,3.106989e+03,-2.939069e+03,5.339466e-03,4.061251e-03,6.617681e-03,2781
6.403254e+03,2.363081e+03,-2.944315e+03,5.697946e-03,4.416113e-03,6.979778e-03,2782
6.221234e+03,2.492314e+03,-2.946849e+03,5.363243e-03,4.084229e-03,6.642258e-03,2783
5.671190e+03,3.014827e+03,-2.950196e+03,3.216410e-03,1.956546e-03,4.476275e-03,2784
5.890971e+03,2.704976e+03,-2.951706e+03,3.854219e-03,2.586791e-03,5.121648e-03,2785
6.043898e+03,2.618031e+03,-2.949340e+03,4.617290e-03,3.344086e-03,5.890494e-03,2786
5.779162e+03,2.929360e+03,-2.948829e+03,3.153429e-03,1.893002e-03,4.413856e-03,2787
5.866265e+03,2.843271e+03,-2.947997e+03,3.877557e-03,2.610067e-03,5.145047e-03,2788
5.703179e+03,3.128878e+03,-2.946153e+03,4.396608e-03,3.125902e-03,5.667314e-03,2789
5.810016e+03,3.045989e+03,-2.955108e+03,3.254509e-03,1.993202e-03,4.515816e-03,2790
5.808799e+03,3.163741e+03,-2.952097e+03,3.854589e-03,2.587792e-03,5.121386e-03,2791
5.917572e+03,2.963427e+03,-2.953830e+03,3.761734e-03,2.495232e-03,5.028237e-03,2792
6.410791e+03,2.588979e+03,-2.954969e+03,5.683274e-03,4.401568e-03,6.964980e-03,2793
6.032912e+03,2.826389e+03,-2.955212e+03,4.554928e-03,3.282201e-03,5.827656e-03,2794
6.223642e+03,2.712988e+03,-2.955377e+03,4.734474e-03,3.460362e-03,6.008586e-03,2795
5.946416e+03,3.114295e+03,-2.957807e+03,4.394404e-03,3.123023e-03,5.665785e-03,2796
5.894285e+03,3.232054e+03,-2.958454e+03,3.277844e-03,2.015937e-03,4.539750e-03,2797
5.899064e+03,3.332809e+03,-2.959147e+03,2.938639e-03,1.681057e-03,4.196221e-03,2798
6.088317e+03,3.057104e+03,-2.955450e+03,4.848406e-03,3.573493e-03,6.123319e-03,2799
6.245063e+03,2.942659e+03,-2.956741e+03,4.792453e-03,3.517908e-03,6.066997e-03,2800
6.425038e+03,2.813205e+03,-2.958420e+03,5.910606e-03,4.626936e-03,7.194276e-03,2801
5.708966e+03,3.239194e+03,-2.944836e+03,5.561725e-03,4.281564e-03,6.841886e-03,2802
5.800800e+03,3.293108e+03,-2.952339e+03,2.926007e-03,1.670136e-03,4.181878e-03,2803
5.714232e+03,3.348830e+03,-2.957067e+03,2.714917e-03,1.464703e-03,3.965130e-03,2804
5.826933e+03,3.418041e+03,-2.964213e+03,2.203031e-03,9.632340e-04,3.442828e-03,2805
5.373754e+03,3.028198e+03,-2.927467e+03,3.695463e-03,2.432246e-03,4.958680e-03,2806
5.701755e+03,3.448289e+03,-2.959717e+03,2.353316e-03,1.111389e-03,3.595243e-03,2807
5.621859e+03,3.534136e+03,-2.965225e+03,2.464108e-03,1.219129e-03,3.709087e-03,2808
5.756864e+03,3.548039e+03,-2.969998e+03,2.547496e-03,1.297527e-03,3.797465e-03,2809
5.665493e+03,3.628527e+03,-2.976888e+03,1.953723e-03,7.195111e-04,3.187935e-03,2810
5.499050e+03,3.546164e+03,-2.960290e+03,3.303028e-03,2.043312e-03,4.562743e-03,2811
5.573513e+03,3.632327e+03,-2.970279e+03,2.021403e-03,7.860643e-04,3.256742e-03,2812
5.628227e+03,3.752403e+03,-2.979380e+03,2.333973e-03,1.088693e-03,3.579252e-03,2813
5.448333e+03,3.636860e+03,-2.965328e+03,2.198954e-03,9.593925e-04,3.438516e-03,2814
5.416083e+03,3.741251e+03,-2.980100e+03,2.040126e-03,8.041170e-04,3.276135e-03,2815
5.518709e+03,3.714063e+03,-2.974036e+03,2.165944e-03,9.266102e-04,3.405278e-03,2816
5.508239e+03,3.869099e+03,-2.982606e+03,3.533123e-03,2.268240e-03,4.798006e-03,2817
4.970886e+03,3.294974e+03,-2.947492e+03,9.458114e-03,8.133412e-03,1.078282e-02,2818
5.082207e+03,3.296049e+03,-2.942360e+03,7.688874e-03,6.387304e-03,8.990445e-03,2819
4.921873e+03,3.367557e+03,-2.951313e+03,5.471160e-03,4.191475e-03,6.750846e-03,2820
4.825625e+03,3.389468e+03,-2.955733e+03,5.709864e-03,4.428097e-03,6.991630e-03,2821
5.167947e+03,3.359802e+03,-2.939432e+03,5.841182e-03,4.558646e-03,7.123718e-03,2822
5.044109e+03,3.396125e+03,-2.957299e+03,3.742898e-03,2.477615e-03,5.008181e-03,2823
4.924758e+03,3.475280e+03,-2.964567e+03,3.172716e-03,1.912056e-03,4.433376e-03,2824
5.169620e+03,3.478449e+03,-2.953169e+03,3.521226e-03,2.257954e-03,4.784499e-03,2825
5.292447e+03,3.523861e+03,-2.959028e+03,3.596491e-03,2.332839e-03,4.860144e-03,2826
5.391550e+03,3.551098e+03,-2.954554e+03,3.577287e-03,2.314002e-03,4.840571e-03,2827
5.064831e+03,3.569986e+03,-2.972374e+03,2.728517e-03,1.474442e-03,3.982592e-03,2828
5.204861e+03,3.590996e+03,-2.965434e+03,2.682384e-03,1.429128e-03,3.935641e-03,2829
5.304303e+03,3.671265e+03,-2.974113e+03,2.334978e-03,1.090615e-03,3.579340e-03,2830
5.157827e+03,3.711742e+03,-2.982759e+03,2.602134e-03,1.349525e-03,3.854743e-03,2831
5.309721e+03,3.851961e+03,-2.983742e+03,3.327320e-03,2.064421e-03,4.590219e-03,2832
4.914142e+03,3.596652e+03,-2.968880e+03,3.513393e-03,2.248878e-03,4.777908e-03,2833
4.982193e+03,3.724341e+03,-2.980422e+03,3.158530e-03,1.897414e-03,4.419645e-03,2834
5.100412e+03,3.863247e+03,-2.984363e+03,3.935808e-03,2.667681e-03,5.203935e-03,2835
4.756753e+03,3.506061e+03,-2.961906e+03,3.238266e-03,1.976483e-03,4.500049e-03,2836
4.814969e+03,3.687271e+03,-2.975984e+03,4.674249e-03,3.400625e-03,5.947873e-03,2837
4.911746e+03,3.845801e+03,-2.982607e+03,3.724527e-03,2.458003e-03,4.991050e-03,2838
4.599881e+03,3.657088e+03,-2.973852e+03,7.919452e-03,6.615460e-03,9.223444e-03,2839
4.709728e+03,3.844528e+03,-2.981585e+03,4.978588e-03,3.702613e-03,6.254563e-03,2840
4.489142e+03,3.820371e+03,-2.981241e+03,1.406372e-02,1.259242e-02,1.553502e-02,2841
5.449309e+03,2.834738e+03,-2.925612e+03,1.614237e-03,4.066951e-04,2.821779e-03,2842
5.436035e+03,2.957867e+03,-2.925338e+03,2.096568e-03,8.600647e-04,3.333071e-03,2843
5.482903e+03,3.034835e+03,-2.922941e+03,3.973399e-03,2.707276e-03,5.239522e-03,2844
6.406447e+03,1.907887e+03,-2.905560e+03,5.784895e-03,4.502316e-03,7.067475e-03,2845
5.587745e+03,2.627068e+03,-2.922642e+03,2.871278e-03,1.614111e-03,4.128445e-03,2846
5.596089e+03,2.786280e+03,-2.921063e+03,2.756239e-03,1.501897e-03,4.010581e-03,2847
6.151818e+03,1.994116e+03,-2.910140e+03,6.271912e-03,4.984972e-03,7.558852e-03,2848
5.958494e+03,2.200200e+03,-2.913512e+03,6.321852e-03,5.034477e-03,7.609226e-03,2849
5.664959e+03,2.490155e+03,-2.920365e+03,3.495314e-03,2.230830e-03,4.759799e-03,2850
5.808654e+03,2.354114e+03,-2.916560e+03,4.926464e-03,3.650918e-03,6.202009e-03,2851
6.384630e+03,2.128942e+03,-2.919589e+03,7.020887e-03,5.726624e-03,8.315150e-03,2852
6.198634e+03,2.254947e+03,-2.922318e+03,5.562597e-03,4.281923e-03,6.843270e-03,2853
5.558193e+03,2.937079e+03,-2.932953e+03,2.856579e-03,1.601854e-03,4.111304e-03,2854
5.571158e+03,3.052663e+03,-2.930645e+03,4.256697e-03,2.988090e-03,5.525303e-03,2855
6.012069e+03,2.400936e+03,-2.925383e+03,5.296778e-03,4.018328e-03,6.575229e-03,2856
5.716238e+03,2.656721e+03,-2.932112e+03,3.443311e-03,2.179445e-03,4.707176e-03,2857
5.865232e+03,2.527230e+03,-2.928499e+03,4.891863e-03,3.616604e-03,6.167121e-03,2858
5.675559e+03,2.894127e+03,-2.929601e+03,3.336198e-03,2.074058e-03,4.598337e-03,2859
5.753741e+03,2.789487e+03,-2.928455e+03,2.855319e-03,1.598548e-03,4.112091e-03,2860
5.619811e+03,3.106987e+03,-2.928029e+03,7.211495e-03,5.915383e-03,8.507606e-03,2861
6.403300e+03,2.362989e+03,-2.931084e+03,5.468983e-03,4.189075e-03,6.748891e-03,2862
6.221274e+03,2.492233e+03,-2.933865e+03,5.368484e-03,4.089439e-03,6.647529e-03,2863
5.671231e+03,3.014807e+03,-2.938695e+03,3.472933e-03,2.210043e-03,4.735823e-03,2864
6.043932e+03,2.617960e+03,-2.936585e+03,4.811337e-03,3.536675e-03,6.085999e-03,2865
5.890998e+03,2.704913e+03,-2.939115e+03,3.931901e-03,2.663916e-03,5.199886e-03,2866
5.779204e+03,2.929332e+03,-2.937086e+03,3.422217e-03,2.159124e-03,4.685310e-03,2867
5.866303e+03,2.843230e+03,-2.935957e+03,3.917194e-03,2.649429e-03,5.184959e-03,2868
5.703241e+03,3.128866e+03,-2.935272e+03,5.699470e-03,4.418058e-03,6.980883e-03,2869
6.410836e+03,2.588895e+03,-2.942089e+03,5.907957e-03,4.624310e-03,7.191604e-03,2870
6.223682e+03,2.712924e+03,-2.942832e+03,4.644377e-03,3.370937e-03,5.917817e-03,2871
5.810074e+03,3.045982e+03,-2.943903e+03,3.559086e-03,2.295062e-03,4.823110e-03,2872
6.032953e+03,2.826353e+03,-2.943246e+03,4.611381e-03,3.338250e-03,5.884512e-03,2873
5.917631e+03,2.963415e+03,-2.942405e+03,4.067417e-03,2.798553e-03,5.336281e-03,2874
5.808860e+03,3.163708e+03,-2.941329e+03,4.867294e-03,3.592578e-03,6.142009e-03,2875
5.946497e+03,3.114318e+03,-2.947062e+03,5.033977e-03,3.757715e-03,6.310239e-03,2876
5.899117e+03,3.332758e+03,-2.948184e+03,3.204869e-03,1.943921e-03,4.465816e-03,2877
5.894359e+03,3.232019e+03,-2.947791e+03,3.895890e-03,2.628482e-03,5.163298e-03,2878
6.088371e+03,3.057117e+03,-2.944459e+03,5.229139e-03,3.951283e-03,6.506996e-03,2879
6.425086e+03,2.813156e+03,-2.946196e+03,5.930137e-03,4.646301e-03,7.213974e-03,2880
6.245113e+03,2.942640e+03,-2.945132e+03,4.748994e-03,3.474784e-03,6.023204e-03,2881
5.960064e+03,3.420106e+03,-2.957593e+03,3.082407e-03,1.822502e-03,4.342313e-03,2882
6.054239e+03,3.275493e+03,-2.951965e+03,4.181318e-03,2.911465e-03,5.451171e-03,2883
6.247814e+03,3.157736e+03,-2.947410e+03,5.872671e-03,4.589389e-03,7.155953e-03,2884
6.433015e+03,3.039769e+03,-2.947397e+03,6.303419e-03,5.016184e-03,7.590655e-03,2885
5.709026e+03,3.239151e+03,-2.934089e+03,7.354946e-03,6.057135e-03,8.652757e-03,2886
5.714272e+03,3.348782e+03,-2.946011e+03,3.602612e-03,2.339160e-03,4.866064e-03,2887
5.800855e+03,3.293054e+03,-2.941460e+03,3.480160e-03,2.217168e-03,4.743152e-03,2888
5.826966e+03,3.417999e+03,-2.953004e+03,2.535255e-03,1.285431e-03,3.785079e-03,2889
5.929246e+03,3.539521e+03,-2.960666e+03,3.151542e-03,1.890781e-03,4.412304e-03,2890
5.701775e+03,3.448255e+03,-2.948390e+03,3.070766e-03,1.813639e-03,4.327893e-03,2891
5.621856e+03,3.534116e+03,-2.953621e+03,2.827368e-03,1.573231e-03,4.081505e-03,2892
5.756860e+03,3.548018e+03,-2.958345e+03,2.540816e-03,1.291742e-03,3.789891e-03,2893
5.665470e+03,3.628527e+03,-2.965005e+03,1.990590e-03,7.557763e-04,3.225405e-03,2894
5.794905e+03,3.710964e+03,-2.969934e+03,2.468678e-03,1.218741e-03,3.718615e-03,2895
5.499041e+03,3.546150e+03,-2.948689e+03,4.028115e-03,2.760945e-03,5.295284e-03,2896
5.573479e+03,3.632343e+03,-2.958360e+03,2.148893e-03,9.100665e-04,3.387719e-03,2897
5.628188e+03,3.752376e+03,-2.967403e+03,2.280122e-03,1.036793e-03,3.523451e-03,2898
5.705027e+03,3.890180e+03,-2.969552e+03,3.724297e-03,2.457810e-03,4.990784e-03,2899
5.448308e+03,3.636875e+03,-2.953421e+03,2.216131e-03,9.762330e-04,3.456030e-03,2900
5.416039e+03,3.741241e+03,-2.968131e+03,2.091168e-03,8.537469e-04,3.328589e-03,2901
